104.03204537304892, 542.9944673865562
114.51118498848315, 544.283118339265
124.98492993744871, 546.4416592600504
133.6784349517459, 553.8222373225296
139.71506673021227, 566.8611461773583
142.54546840411936, 580.1949634658088
146.17032462664912, 596.9490892065178
149.03705038811208, 613.8203691207052
156.55541722331253, 622.7975436801477
157.52070287677716, 514.1188407795736
160.55556240984765, 635.4046544397114
160.44497174723946, 606.2637900646848
164.0288285046072, 592.0501925862984
164.4460160448527, 524.778701721709
170.43460960285978, 646.2215065983078
166.44923552689366, 577.5484300073763
168.2636416825304, 566.8170897345307
168.7289316654551, 538.7626887085216
170.67146114972329, 554.3450704144536
179.60188193310387, 652.7004046938771
181.23134093997228, 636.5615856194763
191.11747184383557, 663.012478232109
190.90505685163083, 626.8039826442296
200.23483280554095, 672.5066978559103
200.28818006284246, 663.9044526160418
200.58308849646428, 616.3504676945217
209.76481082617812, 685.9268298078598
210.26112014129777, 605.8969527448137
211.61877786925191, 668.8162964357858
220.19270111015976, 695.4794354572962
219.93699391954377, 595.7913937823364
222.0817334852801, 672.7146172927244
228.73353706339296, 586.5570734545529
230.62149050521955, 704.8870594453865
232.54378999023012, 676.7579198110091
237.53331700712337, 576.8008191459232
241.05027990027935, 714.2946834334767
243.00225005086773, 681.3811489746781
246.336333750735, 566.5226308564479
251.47817018426102, 723.8472890829131
253.4652056668959, 685.2794698316168
256.0132864622747, 556.2430939003552
261.908757801477, 732.9649497483113
263.92906039400214, 689.0328090272092
265.69023917381446, 545.9635569442626
272.33664808545865, 742.5175553977476
275.3693497519417, 535.3360640009394
276.13719061265215, 693.3633775349517
282.7663365915966, 751.7801977244918
285.0430656636002, 525.5784610256926
286.60104533975846, 697.1167167305441
293.19692420881256, 760.8978583898898
293.8450034739181, 515.4742507298325
296.19492018768034, 700.233485282831
303.5187193855766, 505.7166477545858
303.6257136038723, 770.3054823779802
307.3640376444603, 702.9998702479763
313.1989088969975, 494.91517681764725
314.0554021100102, 779.5681247047244
317.8404799266602, 704.7234661847233
322.8747826752436, 484.8096178551699
324.4832923939919, 789.1207303541607
328.49063046915194, 706.6207703817623
332.5560511199583, 473.83416892461594
334.91388001120794, 798.2383910195589
335.47672354610813, 707.4798710169016
341.35151533051373, 464.7738265904477
345.3435685173458, 807.5010333463031
348.572276398858, 709.6343659378354
351.03404253073774, 453.59540333400935
355.77505524564, 816.4737123503551
359.0514160142922, 710.9230168905442
361.5887074767337, 442.70559473364597
366.20384464069974, 825.8813363384453
370.40179426442023, 712.6452641606742
371.2692566325859, 431.8461311321689
376.63353314683764, 835.1439786651895
380.06795764302257, 422.26385481715477
376.51934603991697, 712.6358234943539
387.0578269865068, 845.2765109600102
388.8666586534593, 412.6815785021405
391.3654681617574, 714.3526760980152
397.661043930721, 403.7952141615875
396.61987330226344, 853.5256303239489
400.91942247781094, 66.27610832571543
400.9751673646541, 714.9177674106106
404.04832902965234, 78.44962276785805
405.08590321379745, 52.06161173625105
406.4640606743326, 393.5170258721122
407.9163048877045, 18.421820304104813
407.92080044309506, 863.2218689681142
409.5347048283121, 39.29648220470847
410.47877146033323, 27.986563953095697
412.3291420590946, 716.0600880353561
416.1377765859911, 383.75942289686543
418.87395141891176, 872.6286837562343
422.8163736742319, 716.0439040359502
425.81365036423716, 373.65386393438814
428.7828747886052, 881.3122086375644
435.4938398756581, 362.85239299744956
432.69940264487565, 108.85126565217183
438.5364317640004, 717.7594079729942
439.2143615168994, 890.2848876416164
445.1675557873166, 353.0947900222028
449.02366337913764, 717.7432239735881
452.92760368031446, 229.15367657062097
449.25923048160394, 163.04833277434716
450.96034864139807, 123.6110731105133
449.6476464673497, 898.9676033229762
450.7904166476343, 151.0126071049258
453.9694935976345, 342.99057972634273
452.362961923258, 179.2813337341804
454.36438318314276, 138.39380790134646
453.52820988049547, 132.30592679142762
456.0241422333437, 199.57292210062644
454.920033829418, 189.71596735124808
459.51089499427496, 717.727039974182
462.45818110833704, 242.477154081673
462.58225843711693, 222.46968481591148
460.01979186448824, 212.9049411669206
460.0773349734876, 908.2302456497204
462.76387887489625, 334.10421538578987
469.9981266094122, 717.710855974776
471.56365881862666, 324.3479610771602
472.88517228124056, 252.17474139245564
473.04611316422324, 226.22302401150398
470.51061992393795, 916.9129613310802
480.36667556223824, 314.0697727876849
482.43930641950976, 261.6996993762398
483.5333447793605, 226.20684001209793
481.46287178867647, 926.4647577805463
489.16861337255614, 303.9655624918247
491.1171669010477, 271.60295834614124
494.0205763944978, 226.19065601269187
491.37359338052624, 934.8583193391842
492.7312511084804, 715.9360107065763
494.05114617115373, 550.0765405711013
493.84255240103096, 536.7386772827992
493.0279577642585, 527.171236300574
493.09269376188274, 516.7325566836549
494.03406306066955, 505.8575834160804
493.8332016458185, 491.2728778402021
497.08609561533206, 295.55898630033096
495.97074832293, 193.56708487658545
496.95527495346624, 175.7329918643983
495.3800323446082, 570.6616887045518
495.07793102236144, 478.4547007550508
495.1426670199857, 468.0160211381317
495.20740301761003, 457.5773415212127
495.87813988188407, 443.36823959821686
498.06297980170433, 278.9572374095857
498.82614528480866, 99.52847279430182
496.12449631728765, 591.5376992717727
496.189232314912, 581.0990196548537
497.73210692495786, 426.257706226143
498.5467015617304, 200.957103605385
498.6168322258234, 612.4110125057593
497.8130269219883, 601.1037915873809
498.97288021275705, 414.0774484509145
499.0376162103814, 403.6387688339954
499.97628817593375, 393.1987405504593
504.507808009635, 226.1744720132857
504.87104888519355, 167.60188082946217
505.3853404218755, 84.67237053949418
501.80508010882033, 943.8309983432362
